,0,1,2,3,4,5,6,7,8,9,10
359,2657,1360,1793,1670,3129,1852,3077,536,3465.0,3960.0,2031.0
360,3272,976,1663,1190,1852,1171,1022,3763,2045.0,536.0,1413.0
361,416,1800,73,2529,3129,1852,3077,364,1022.0,3763.0,2045.0
362,1286,3568,1663,2981,3077,364,211,2587,1532.0,2472.0,1348.0
363,416,2974,73,2278,3129,1852,364,1022,3763.0,536.0,1295.0
364,3272,1515,1695,3837,3129,1852,3077,364,1171.0,1022.0,536.0
365,1929,3773,3104,1918,3084,2479,3129,1852,364.0,1171.0,2045.0
366,3433,746,1793,291,1852,3077,1171,1022,3763.0,2045.0,3518.0
367,1574,3773,3571,728,1150,2534,3129,3077,364.0,1171.0,1022.0
368,3035,2974,73,3454,3129,1852,3077,1022,3763.0,3205.0,600.0
369,1929,3773,1793,1233,2947,1852,3077,1171,1022.0,536.0,3280.0
370,3433,3773,4003,3207,1852,3077,1022,2045,536.0,3027.0,2781.0
371,3964,1033,1663,356,3129,3077,364,1171,3763.0,3821.0,2514.0
372,1574,3773,3214,138,567,3084,3291,3129,1852.0,3077.0,364.0
373,3433,509,1793,2947,3129,1852,364,1171,1022.0,536.0,2917.0
374,3433,3773,73,3066,290,3129,1852,3077,364.0,1171.0,3763.0
375,1574,3773,3571,3184,3968,1462,374,3084,504.0,3334.0,2534.0
376,3035,1227,4003,3129,3077,1171,2045,536,2341.0,192.0,1532.0
377,3730,509,3214,2671,2621,1852,3077,3763,2045.0,536.0,3986.0
378,2589,1515,1663,1852,3077,364,1171,3763,536.0,818.0,3518.0
379,1929,3773,73,2661,2838,3129,3077,364,1171.0,1022.0,3763.0
380,1574,3773,1663,1785,3084,676,3129,1852,3077.0,364.0,1171.0
381,1574,3773,1663,2672,470,676,3129,1852,3077.0,364.0,1171.0
382,1574,3773,1793,2934,1088,2465,1618,1233,2282.0,2947.0,2211.0
383,2589,1800,1793,3129,3077,364,1171,3763,2045.0,536.0,1475.0
384,1929,3773,1695,1608,585,1743,1852,3077,1171.0,1022.0,3763.0
385,1929,3773,3571,723,49,3596,1852,3077,364.0,1022.0,3763.0
386,3964,509,1793,1290,3129,1852,3077,364,3763.0,2045.0,536.0
387,3730,3773,4003,1104,3093,3129,1852,3077,1171.0,2045.0,46.0
388,1286,746,1663,3129,364,1171,3763,1295,1532.0,3771.0,1348.0
389,3730,509,3104,3913,1852,3077,364,1171,1022.0,2045.0,536.0
390,1574,3773,1793,22,1233,2947,3129,1852,364.0,1171.0,1022.0
391,1574,3773,3214,2890,567,3165,2131,1233,2417.0,2767.0,2547.0
392,1574,3773,3365,728,980,1852,3077,1171,1022.0,3763.0,536.0
393,1000,333,3214,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
394,1929,1330,1793,2618,2947,3129,1852,3077,364.0,1171.0,3763.0
395,3730,3773,3104,2092,1254,3077,364,1171,1022.0,3763.0,2045.0
396,1929,1330,3214,2972,3774,3291,3129,364,1171.0,1022.0,3763.0
397,416,2566,2101,2900,1852,3077,1171,2045,536.0,3465.0,386.0
398,3730,3773,1793,2947,3129,3077,364,1171,1022.0,536.0,1819.0
399,3730,3773,73,1099,3129,1852,3077,364,1022.0,3763.0,2119.0
400,1193,3495,3214,2665,3129,3077,1171,3763,2045.0,536.0,3749.0
401,2048,2437,1793,3286,3129,3077,364,1022,3763.0,536.0,1985.0
402,1574,3773,1663,3313,3067,1870,2983,1233,2471.0,1311.0,676.0
403,2589,1727,3214,1852,3077,364,1171,1022,3763.0,2045.0,536.0
404,3964,3533,1695,970,3129,3077,1171,1022,211.0,1108.0,3183.0
405,1929,3773,1793,927,2789,1318,3129,1852,364.0,1022.0,3763.0
406,1574,3773,1793,1995,2438,1233,2947,2318,1852.0,3077.0,1171.0
407,2657,1500,3214,278,1852,3077,364,1171,1022.0,3763.0,2045.0
408,1193,376,73,2410,3129,1852,3077,364,1171.0,1022.0,3763.0
409,416,2163,3214,2481,1852,3077,364,1022,3763.0,536.0,510.0
410,1929,3773,1793,759,1290,1852,1171,1022,3763.0,536.0,1830.0
411,2048,224,73,839,1852,1171,3763,2045,536.0,2336.0,3444.0
412,1286,3977,1663,819,1852,3077,1171,1022,3763.0,536.0,1539.0
413,2048,746,3214,1241,3129,1852,3763,2045,536.0,3652.0,743.0
414,3730,3773,3104,1852,364,1171,1022,3763,2045.0,536.0,2235.0
415,3730,509,3104,3913,3129,3077,364,1171,1022.0,3763.0,2474.0
416,416,2566,3214,1059,3129,1852,3077,1171,319.0,368.0,1532.0
417,1193,354,1793,2947,3129,1852,3077,364,1171.0,1022.0,3763.0
418,416,1360,1663,3077,364,1171,1022,3763,536.0,3447.0,1532.0
419,3964,354,3214,2690,3129,1852,364,1022,2045.0,536.0,3195.0
420,416,224,73,290,1171,2045,536,3447,2021.0,1532.0,2472.0
421,2589,2527,1793,3129,3077,1022,3763,2045,1057.0,894.0,3771.0
422,3964,3796,1695,1852,1171,1022,3763,1524,3655.0,1532.0,2472.0
423,416,1727,1663,1237,3077,364,1171,1022,3763.0,2045.0,536.0
424,1574,3773,73,66,232,1789,3129,1852,1022.0,2045.0,536.0
425,2589,1500,3214,3129,3077,1171,3763,2045,536.0,3821.0,3515.0
426,1193,3977,1663,2981,3129,1852,3077,364,1171.0,1022.0,3763.0
427,3433,746,73,1789,3129,3077,364,1171,1022.0,3763.0,536.0
428,1574,3773,3104,1739,1233,3913,1852,1022,2045.0,536.0,2369.0
429,1929,3773,1793,812,2100,847,3129,1852,1171.0,2045.0,536.0
430,1286,1500,1793,847,3129,1852,3077,1022,3763.0,2045.0,536.0
431,3433,3796,1695,420,3129,1852,3077,364,1171.0,1022.0,3763.0
432,3035,1800,3104,3077,364,1022,3763,2045,536.0,205.0,2669.0
433,416,1360,3214,581,1852,364,1171,536,2606.0,683.0,1532.0
434,1929,3773,1793,1778,57,2947,3129,1852,1171.0,1022.0,2045.0
435,1929,1330,1793,557,2947,364,1022,3763,536.0,2046.0,1978.0
436,3730,3773,3571,3066,1050,3129,1852,3077,1171.0,1022.0,3763.0
437,2589,224,1663,1363,3129,1852,3077,364,1171.0,1022.0,3763.0
438,2657,509,1695,37,3129,1852,3077,364,1022.0,536.0,1896.0
439,1286,1848,1663,3382,3129,364,1022,3763,510.0,3422.0,1532.0
440,3272,3495,1663,3129,1852,3077,3763,536,1405.0,169.0,3285.0
441,3433,509,1793,3151,1852,3077,1171,1022,3763.0,1799.0,3565.0
442,3964,1515,1793,3129,1852,3077,364,1171,3763.0,2045.0,536.0
443,3433,746,4003,989,3129,1852,3077,1171,3763.0,536.0,1336.0
444,3035,3495,1663,1852,3077,364,1171,1022,3763.0,2045.0,536.0
445,416,333,1663,3129,1852,3077,364,1171,1022.0,3763.0,536.0
446,3964,333,1695,1214,3129,1852,3077,364,1171.0,1022.0,3763.0
447,416,3533,1663,2693,3129,1852,3077,364,1171.0,3763.0,2045.0
448,3964,2095,3571,3002,3129,3077,364,3763,2045.0,536.0,1026.0
449,1574,3773,73,1462,2521,1233,1789,2268,3129.0,1852.0,364.0
450,2048,93,1793,3077,1171,1022,3763,1119,3934.0,1532.0,3771.0
451,2657,327,1695,2954,1852,3077,1022,3763,2045.0,536.0,785.0
452,3132,1500,3214,3736,3129,1852,3077,1022,536.0,1507.0,1984.0
453,1929,1330,1663,2640,1553,676,1852,3077,1171.0,536.0,211.0
454,3964,3533,3571,1852,3077,1171,3763,536,2825.0,1532.0,3771.0
455,416,3971,3214,2252,1852,364,1171,3763,2235.0,2313.0,1532.0
456,2657,1790,1663,531,3129,3077,364,1171,1022.0,3763.0,2045.0
457,2048,1790,925,1818,1852,3077,1171,3763,2045.0,2638.0,1060.0
458,1286,2118,3214,3541,3129,1852,3077,364,3763.0,536.0,1930.0
459,416,1848,3214,2621,1852,1171,1022,2474,3872.0,1532.0,3771.0
460,1286,1727,1663,3077,364,1022,2045,1143,2917.0,2090.0,1532.0
461,1574,3773,1793,25,1233,488,2947,2318,2442.0,1677.0,251.0
462,1574,3773,1663,22,2929,676,3129,1852,3077.0,1171.0,1022.0
463,1286,2325,1663,304,1852,364,3763,2045,536.0,137.0,3759.0
464,3730,1033,1793,847,3077,1171,1022,536,1420.0,1202.0,3123.0
465,3964,333,73,3129,1852,3077,364,1171,1022.0,536.0,2046.0
466,2657,509,1663,356,1852,3077,364,1171,3763.0,2045.0,536.0
467,2657,1500,1793,3151,3129,1852,3077,364,1171.0,1022.0,3763.0
468,1193,3977,73,1789,1852,3077,1171,1022,2045.0,536.0,1524.0
469,1286,2527,1663,3890,3129,1852,1171,536,1968.0,2472.0,1122.0
470,1286,2437,3104,1852,364,1022,2628,1656,1532.0,3771.0,3794.0
471,1929,3773,1663,1918,2100,819,3129,1852,1022.0,3763.0,2045.0
472,1574,3773,1793,1718,2929,2947,2318,1852,364.0,1171.0,3763.0
473,2048,3495,925,2001,3129,1852,3077,364,1171.0,2840.0,1532.0
474,1574,3773,1793,728,1233,2947,1852,3077,1171.0,1022.0,2045.0
475,1929,3773,3571,2856,3604,1852,3077,1171,1022.0,2045.0,536.0
476,3730,3773,1793,4002,2947,3129,1852,3077,364.0,1171.0,1022.0
477,416,2974,1663,3459,3129,3077,364,1171,3763.0,536.0,150.0
478,3964,333,1695,1297,1852,3077,1171,2045,536.0,646.0,3768.0
479,1286,3495,73,290,3077,364,1171,1022,2045.0,536.0,1026.0
480,3035,333,73,690,1852,3077,364,1171,1022.0,3763.0,2045.0
481,1193,2527,1663,3663,3129,1022,2045,536,3479.0,3040.0,1532.0
482,3964,1461,1793,2947,3129,1852,3077,364,1171.0,1022.0,3763.0
483,1574,3773,1793,1718,255,2947,3077,1022,3763.0,536.0,46.0
484,1574,3773,3214,2672,3049,3291,1852,3077,1171.0,3763.0,2045.0
485,1574,3773,4003,3968,1462,1860,1694,206,1233.0,3207.0,1724.0
486,1929,1330,1793,111,847,1852,3077,364,1171.0,1022.0,2045.0
487,1574,3773,1663,22,3654,676,1349,1852,3077.0,364.0,1171.0
488,1574,3773,1695,567,3084,420,3129,1171,1022.0,3763.0,536.0
489,1574,3773,3214,2672,3844,3291,1840,3077,364.0,1171.0,1022.0
490,1193,2527,73,2278,3129,1852,364,1171,2045.0,536.0,150.0
491,1286,2974,1663,3129,3077,364,1022,3763,2045.0,536.0,785.0
492,1193,1886,3571,3002,3129,1852,3077,364,1171.0,1022.0,169.0
493,3035,1727,3104,3129,1852,3077,364,1171,3763.0,2045.0,3443.0
494,349,2437,73,1555,3129,3077,1022,3763,2045.0,536.0,3836.0
495,2048,1515,3214,3129,364,1022,536,646,2311.0,1532.0,2472.0
496,416,3290,1663,3459,3129,1852,3077,1171,1022.0,3763.0,2045.0
497,1286,746,3214,2631,3129,1852,1171,1022,3763.0,2045.0,818.0
498,3964,1511,3214,3291,3129,1852,3077,1171,3763.0,2045.0,3558.0
499,1929,3773,3571,2661,8,3129,3077,364,1022.0,2045.0,536.0
500,3964,2974,1663,218,3129,364,1171,1022,3763.0,2045.0,536.0
501,1286,2566,1695,1736,3129,1852,364,1022,3763.0,2045.0,85.0
502,3433,3773,3571,3002,3129,1852,1022,205,267.0,1532.0,3771.0
503,1286,976,1793,325,3129,1852,364,1171,1022.0,3763.0,536.0
504,1929,3773,73,3136,2194,1789,3129,1852,364.0,1171.0,2045.0
505,3730,3773,73,290,3129,1852,1022,2045,536.0,3294.0,887.0
506,1000,224,1793,685,1852,3077,3763,536,85.0,2514.0,1532.0
507,2657,3424,1663,218,3129,3077,1171,1022,3763.0,536.0,3447.0
508,416,3937,3214,983,1852,3077,364,1171,3763.0,536.0,816.0
509,1000,1727,1663,3129,1022,3763,536,271,133.0,3771.0,194.0
510,1574,3773,3104,728,2815,3913,364,1171,1022.0,3763.0,2045.0
511,1574,3773,1663,3968,1462,3084,676,3129,1852.0,3077.0,364.0
512,3964,1621,73,290,1852,3077,1171,3763,2045.0,536.0,169.0
513,3964,2974,73,1789,3129,1852,3077,364,1171.0,3763.0,2045.0
514,3964,1515,3104,1254,3129,1852,3077,364,1171.0,3763.0,2045.0
515,416,1790,3214,983,1171,1022,3763,2045,536.0,1044.0,1350.0
516,3730,509,1793,847,1852,3077,3763,1563,1532.0,3771.0,3794.0
517,1929,3773,3104,3351,1233,2479,3077,364,1171.0,2045.0,536.0
518,1574,3773,1695,1324,350,420,3129,3077,364.0,1171.0,1022.0
519,3433,3773,3214,3291,3129,3077,3763,2093,230.0,3503.0,1690.0
520,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
521,1286,376,1793,3737,3077,364,1171,1022,3763.0,2045.0,536.0
522,2048,2974,3104,1973,3129,1852,364,1171,3763.0,2045.0,536.0
523,3433,3773,1663,676,3129,3077,1171,1022,536.0,1119.0,1498.0
524,3035,1800,1663,2135,3129,3077,364,1171,1022.0,3763.0,2045.0
525,1574,3773,3214,3968,1462,898,273,3084,1400.0,2398.0,3291.0
526,3433,509,73,1789,3129,1852,3077,364,1171.0,1022.0,2045.0
527,3964,2974,3571,618,3129,1852,3077,3763,2045.0,536.0,3027.0
528,1929,3773,1012,3648,3318,3129,3077,364,1171.0,3763.0,2045.0
529,1193,376,1012,364,536,169,2795,1532,2472.0,1122.0,205.0
530,3964,2095,3214,581,3129,1852,3077,1022,3763.0,2045.0,205.0
531,3035,1500,3104,1852,3077,1171,536,3457,1532.0,3771.0,1122.0
532,3035,2437,1793,1852,3077,1022,3763,2045,536.0,3370.0,128.0
533,1929,3773,3104,1404,14,3913,1852,3077,364.0,3763.0,2045.0
534,3730,509,1793,1290,3129,1852,3077,364,1171.0,1022.0,3763.0
535,2657,3977,1663,2686,3129,3077,1171,3763,536.0,3821.0,3603.0
536,1193,3773,1793,847,1852,3077,364,1022,3763.0,2045.0,3296.0
537,1193,2095,2101,655,1852,3077,364,1171,3763.0,536.0,1927.0
538,3035,333,73,2827,3129,1852,364,1171,3763.0,2045.0,3959.0
539,2589,224,1793,1852,1171,3763,536,211,1532.0,3771.0,3794.0
540,1286,1360,73,1481,3129,3077,364,1171,3763.0,536.0,785.0
541,3433,3773,3571,1726,3129,1852,3077,364,1022.0,2045.0,536.0
542,1929,1330,73,1745,1351,2838,1852,3077,364.0,2045.0,2235.0
543,416,976,1793,847,3129,1852,3077,1171,1022.0,2045.0,3296.0
544,3433,3773,3214,241,3129,1852,3077,364,1022.0,536.0,1563.0
545,1286,1886,925,873,3129,364,1171,1022,3763.0,2235.0,2445.0
546,2048,1461,73,3129,1852,3077,3763,2045,536.0,3836.0,3821.0
547,3964,1515,1793,847,3129,3077,364,1171,1022.0,2045.0,536.0
548,1193,2437,73,2838,1852,3077,364,1171,1022.0,3763.0,2045.0
549,2048,3937,1663,3579,3077,1171,1022,3634,1985.0,2105.0,3771.0
550,3964,2974,3214,692,3129,364,1171,3763,2045.0,536.0,271.0
551,2048,1227,3571,2607,3129,1852,3077,364,1022.0,3763.0,2045.0
552,2048,2566,1793,364,3763,2045,536,2993,2195.0,1548.0,1532.0
553,2048,3971,3214,3236,3129,1852,3077,364,1171.0,1022.0,3763.0
554,1286,3971,73,1789,3129,1852,364,2045,536.0,1026.0,3832.0
555,3035,224,73,1011,3129,1852,1171,3763,2045.0,2328.0,85.0
556,3730,3773,1793,1508,2947,2442,3661,1677,2288.0,2858.0,3387.0
557,1000,224,3214,1852,3077,364,1022,2045,536.0,1044.0,2104.0
558,1574,3773,1663,1995,892,3554,1233,2831,676.0,3077.0,1171.0
559,3964,1515,1793,159,3129,1852,3077,364,1171.0,1022.0,2045.0
560,1286,2325,1793,1670,3129,1852,3077,364,1022.0,3763.0,1452.0
561,2048,976,73,1852,1171,1022,3763,536,128.0,2605.0,1532.0
562,3730,1033,73,290,3129,1852,3763,536,2195.0,2731.0,3183.0
563,3964,1461,3571,3129,1852,3077,364,1171,3763.0,536.0,1321.0
564,3730,3773,73,2529,3129,1852,3077,364,1022.0,3763.0,536.0
565,1574,3773,3214,770,3034,2815,612,3291,1852.0,1171.0,1022.0
566,1574,3773,1663,1718,2815,676,1852,3077,1171.0,3763.0,2459.0
567,3964,2974,1663,819,3129,1852,3077,1171,3763.0,536.0,2046.0
568,1193,2118,3214,3793,1852,364,1171,3763,536.0,1539.0,1532.0
569,1574,3773,1793,2222,1233,2947,3129,1852,3077.0,364.0,1171.0
570,3964,3773,3214,1924,1852,3077,364,1171,1022.0,3763.0,3063.0
571,2048,1848,1793,2947,3129,364,1171,3763,536.0,3749.0,2859.0
572,1574,3773,1793,1728,232,2947,3129,1852,364.0,1022.0,3763.0
573,2048,224,1663,3129,1171,1022,2045,785,3770.0,1532.0,2472.0
574,416,1790,277,1852,3077,1171,3763,2045,536.0,2565.0,1532.0
575,1929,3773,4003,855,2111,3093,1852,3077,364.0,1171.0,3763.0
576,1286,746,925,515,3129,1852,3077,1171,1022.0,3763.0,536.0
577,3964,1461,3214,692,3129,1852,3077,1171,1022.0,536.0,3942.0
578,3964,1515,1793,2947,3129,1852,364,1022,536.0,46.0,1532.0
579,1929,3773,1663,1745,1233,1601,1852,3077,364.0,1171.0,3763.0
580,1574,3773,925,1718,2202,2963,1852,3077,364.0,1022.0,2045.0
581,3964,2095,73,1789,3129,1852,3077,364,1171.0,1022.0,3763.0
582,416,1500,1663,3361,3129,1852,3077,1171,1022.0,536.0,301.0
583,1286,1227,73,500,1852,1171,1022,3763,2045.0,536.0,1010.0
584,3964,2974,3214,2662,1852,3077,364,1171,1022.0,2045.0,536.0
585,1574,3773,1793,1739,2271,2947,3527,1852,3077.0,364.0,1171.0
586,1286,3937,1695,1932,3129,1852,3077,1171,1022.0,3763.0,1164.0
587,1193,3971,1663,819,3129,1852,3077,1022,3763.0,2045.0,536.0
588,2048,3495,1793,3077,3763,2341,2731,1532,3771.0,1348.0,2461.0
589,3433,509,3214,1878,1852,364,1171,1022,3763.0,2045.0,536.0
590,1574,3773,1793,963,138,567,2160,1233,522.0,2947.0,2032.0
591,2048,1227,3571,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
592,3035,372,73,1851,3077,1171,1022,3763,2045.0,536.0,1583.0
593,2589,1500,3214,1852,3077,1022,3205,532,1532.0,2472.0,673.0
594,1574,3773,73,66,2271,1789,3129,1852,3077.0,364.0,1171.0
595,2589,1515,925,3077,1171,1022,3763,1539,1532.0,3771.0,3794.0
596,1286,1360,3214,2481,3129,1852,1022,3763,536.0,2840.0,3771.0
597,3035,333,925,2374,3129,364,1171,2045,536.0,169.0,1532.0
598,2657,3773,73,1517,1852,3077,364,1171,1022.0,3763.0,2045.0
599,1574,3773,3214,3313,2986,1870,742,1233,3762.0,3291.0,88.0
600,3964,3773,1793,1852,364,3763,536,205,3082.0,1532.0,2472.0
601,1193,746,1793,291,1852,3077,364,1171,3763.0,2045.0,536.0
602,1286,769,2101,3129,364,1171,2045,536,1336.0,3655.0,2472.0
603,3035,2118,3214,3541,3129,1852,3077,3763,536.0,1044.0,3892.0
604,1574,3773,1663,3419,3084,676,3077,364,1022.0,3763.0,2045.0
605,1193,3568,1663,676,3129,1852,3077,364,3763.0,2045.0,150.0
606,1286,376,3571,3129,1852,1022,3763,2045,536.0,4000.0,2201.0
607,2657,2350,1695,3129,1852,3077,364,1171,1022.0,536.0,3555.0
608,1193,3773,73,1183,3129,1852,3077,364,1171.0,1022.0,3763.0
609,3433,746,3214,1808,3129,1852,3077,364,1022.0,2045.0,536.0
610,2048,2566,3214,3541,3129,1852,3077,364,1171.0,1022.0,2045.0
611,2048,1800,1695,3129,3077,1171,536,2341,2515.0,2472.0,673.0
612,3964,333,3104,1254,3129,1852,3077,364,1171.0,1022.0,3763.0
613,1574,3773,1793,2784,1233,2947,2318,3129,1852.0,364.0,1171.0
614,3433,3773,73,2273,878,3129,3077,1171,1022.0,3763.0,2045.0
615,1929,1330,1793,3415,1351,847,1852,3077,364.0,1022.0,2045.0
616,3433,3773,73,1789,1852,3077,1171,536,2840.0,1460.0,1983.0
617,3730,3773,3571,1233,3596,3077,364,1022,3763.0,536.0,2565.0
618,2589,1848,73,1481,3129,1852,2045,536,85.0,1532.0,2472.0
619,3433,3796,925,2963,1852,364,1022,536,1524.0,1060.0,2472.0
620,3964,3533,73,878,1852,3077,364,1171,536.0,2103.0,2341.0
621,2048,3971,73,2353,3129,1852,364,1022,2045.0,536.0,1764.0
622,3433,3773,73,662,1852,3763,2045,536,2917.0,2515.0,3771.0
623,2048,224,3214,198,1852,3077,1171,1022,2045.0,536.0,2638.0
624,1929,3773,3571,111,737,1852,3077,364,1171.0,1022.0,3763.0
625,3730,1033,4003,2854,1852,3077,364,1171,3763.0,2045.0,536.0
626,3964,2095,1663,2981,3129,3077,1022,3763,2045.0,1475.0,1702.0
627,3964,2974,73,1789,3129,3077,1022,3763,2045.0,536.0,114.0
628,1574,3773,2101,66,2815,655,1852,364,1171.0,3763.0,536.0
629,1574,3773,3214,138,567,3084,3291,1852,364.0,3763.0,2045.0
630,2048,224,1695,1736,1852,3077,364,1171,3763.0,2045.0,3942.0
631,1286,746,73,839,3129,1852,3077,364,1022.0,2045.0,536.0
632,3433,3773,1695,2219,3129,1852,3077,1171,536.0,1850.0,2385.0
633,1929,3773,1663,572,676,1852,3077,364,1171.0,1022.0,3763.0
634,1193,333,1663,3382,1852,3077,1171,3763,2045.0,646.0,1532.0
635,3964,1727,1663,2805,3129,3763,536,3443,2590.0,1532.0,2472.0
636,1929,3773,1793,2677,3932,2947,3077,364,1171.0,2045.0,3175.0
637,1929,3773,1663,2446,1562,819,3129,3077,364.0,1171.0,1022.0
638,1574,3773,925,2784,3893,2963,1852,364,1171.0,1022.0,3763.0
639,1000,3971,4003,3129,1852,1171,1022,3763,646.0,2126.0,1532.0
640,1574,3773,1793,770,3416,2670,2947,1468,3129.0,1852.0,3077.0
641,3272,1848,1793,159,3129,1852,3763,3296,1532.0,2472.0,3794.0
642,3272,224,1695,3077,1171,1022,2045,536,3465.0,1532.0,3771.0
643,3964,1515,1793,1894,1852,3077,1022,3763,2045.0,536.0,3309.0
644,1286,93,3214,3129,1852,3077,1171,1022,2045.0,1044.0,1802.0
645,1193,3424,1663,2981,3129,1852,3077,364,1171.0,1022.0,536.0
646,1929,3773,3214,1999,3291,3129,1852,3077,1022.0,3763.0,3234.0
647,416,333,1695,3129,1852,364,1022,3763,2045.0,1563.0,3643.0
648,2589,2527,3214,364,1022,2045,1563,3171,2472.0,673.0,2045.0
649,3730,3773,73,1789,1852,3077,364,1171,1022.0,3763.0,2045.0
650,2589,2527,1663,3129,1852,3077,1171,1022,3763.0,2045.0,536.0
651,1286,1227,1663,3129,1852,3077,1171,1022,2045.0,536.0,1321.0
652,416,2566,1663,773,3129,1852,364,1171,1022.0,3763.0,536.0
653,1574,3773,3214,1718,3292,3291,1852,3077,364.0,3763.0,46.0
654,3730,3773,3214,714,3991,1852,1171,1022,3763.0,536.0,3447.0
655,2048,1461,1695,1297,3129,1852,3077,1171,3763.0,536.0,2638.0
656,3964,3773,3214,2621,1852,3077,1171,1022,3763.0,2045.0,3027.0
657,1574,3773,3104,3102,770,3955,2271,1581,348.0,3913.0,1962.0
658,416,1450,3571,768,3129,1852,3077,2045,2369.0,3202.0,2515.0
659,3730,509,73,839,3129,1852,1171,3763,536.0,549.0,575.0
660,1574,3773,3214,2222,1233,1287,3291,3129,1022.0,2045.0,536.0
661,3035,224,925,3129,1852,364,1171,1022,3763.0,536.0,1985.0
662,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
663,1929,3773,1663,2921,2845,676,3129,1852,3077.0,364.0,1171.0
664,1193,3495,1793,3129,1852,3077,364,1171,1022.0,2045.0,536.0
665,2657,509,1793,1290,364,1171,2045,1850,3428.0,1532.0,3771.0
666,416,2974,73,2278,3129,1022,3763,2045,536.0,1164.0,760.0
667,1193,3568,1793,2947,3129,1852,3077,364,1171.0,3763.0,536.0
668,2657,3424,3571,364,1171,1022,3763,2045,536.0,2520.0,829.0
669,1929,3773,1663,1404,184,531,1852,3077,364.0,1171.0,3763.0
670,3964,1727,4003,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
671,3730,509,3104,3913,1852,3077,364,1171,3763.0,2045.0,1968.0
672,3035,3495,73,3129,1852,3077,364,1022,121.0,211.0,3832.0
673,1574,3773,1793,2672,350,2947,3129,1852,3077.0,364.0,3763.0
674,1193,3773,1793,3090,1852,3077,364,1022,3763.0,3859.0,3128.0
675,3964,3533,1695,3516,1852,3077,364,1171,3763.0,2045.0,78.0
676,1574,3773,3214,1462,2521,1233,2547,3291,1852.0,3077.0,364.0
677,1574,3773,73,25,2438,1233,1789,3895,3129.0,364.0,1171.0
678,3964,1033,925,2963,1852,3077,364,1022,536.0,205.0,1532.0
679,1286,1360,3571,3129,364,536,2341,702,1983.0,2472.0,3794.0
680,1929,3773,3571,1999,3932,8,3129,1852,364.0,1171.0,1022.0
681,3964,1727,3214,3261,1852,364,1022,3763,2045.0,536.0,2341.0
682,3433,509,1793,1852,3077,1171,1022,3763,81.0,1014.0,1532.0
683,3964,1515,1663,218,3129,1852,3077,1171,1022.0,3763.0,536.0
684,1929,3773,73,2709,1789,3077,3763,2045,536.0,2233.0,3296.0
685,1000,2566,925,2374,3129,1852,3077,1171,3763.0,3175.0,3771.0
686,2048,1227,1793,2947,3129,1852,364,1022,3763.0,2045.0,536.0
687,1929,3773,1793,3743,3526,847,1852,3077,364.0,1171.0,1022.0
688,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
689,3433,3773,3214,3291,3129,364,1171,2045,887.0,2155.0,1532.0
690,2048,327,1793,3776,3129,1852,3077,364,1171.0,536.0,1896.0
691,2589,746,3214,2717,3129,1852,3077,1022,3763.0,536.0,3749.0
692,3964,1727,3571,1852,3077,1171,1022,3763,536.0,3192.0,682.0
693,3730,3773,3571,2534,1852,3077,364,1022,3763.0,536.0,646.0
694,3272,1727,1793,2121,1852,3077,1022,2045,150.0,1532.0,2472.0
695,2048,2527,3214,2621,3077,3763,2045,549,2982.0,1532.0,2472.0
696,3433,3773,1793,1894,3129,1852,3077,364,1022.0,3763.0,2045.0
697,1929,3773,4003,3350,3109,3129,364,1171,1022.0,3763.0,536.0
698,1574,3773,3104,1718,3219,3913,1171,3763,536.0,1563.0,3745.0
699,1286,224,3214,3077,364,3763,536,1057,1980.0,2472.0,1122.0
700,416,1515,1663,819,3077,364,1171,1022,3763.0,2045.0,536.0
701,3433,3773,1793,2947,3129,364,1022,3763,2195.0,2569.0,1532.0
702,3035,2325,925,1875,3129,1852,3077,364,1022.0,3763.0,2045.0
703,1929,1330,1695,1729,2954,1852,3077,1171,3763.0,536.0,3027.0
704,1929,3773,1793,485,2194,2947,3129,1852,3077.0,364.0,1171.0
705,3730,3773,1793,847,3077,364,1022,3763,2045.0,2369.0,67.0
706,2589,3495,1793,3077,364,1171,3763,2045,536.0,116.0,1596.0
707,1929,1330,3214,1786,3291,3077,1022,536,978.0,1563.0,2472.0
708,2589,3495,3104,907,3077,1171,1022,3763,536.0,1202.0,945.0
